mol,apol,ast_violation,ast_violation_ext,a_acc,a_aro,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,density,diameter,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb,result_1
O=[N+]([O-])c1cc(ccc1)-c1nn(cc1-c1[nH]c(c(n1)-c1ccccc1)-c1ccccc1)-c1ccccc1,73.906654,2,3,3,34,58,2,5,37,30,86.70787,1.4949633,0,0,30,0,0,21,0,5,2,0,1.2212913,-2.2228358,-0.64471179,0.69835371,2.3019378,-2.078022,-0.53807992,0.80591482,2.4568741,-1.8829283,-0.49986199,0.85431087,2.6288247,28.173347,6,0.14285715,34,63,1,42,1,6,0.14285715,28,0,25.19166,19.652357,16.547005,19.915638,18.169836,11.783474,9.3420935,13.490731,0.7360186,13,-0.82790995,-0.38846087,0.079852529,2.7142053,-0.89024973,-0.26386139,0.16445385,2.8585463,-0.49123445,-0.21605732,0.19305076,3.026432,27.183674,12.668774,6.1891732,17.567007,8.078536,3.908788,3.8355596,7,1,1,1,6.9970002,-10.80444,14.27874,1,1,34,0,6,6,3,5.6919999,-5.6929998,2.4238067,-2.4238067,0.11211804,0.13916574,47.881344,111.64294,17.890114,8.6190128,0,6.6995511,0,24.509808,183.82356,0,9.4210396,5.6825762,33.931049,0.13689101,0.89683217,0.57193083,0.088287808,0.10316783,0.42806917,0.014880025,403.78781,257.50491,39.750515,46.450066,192.73297,6.6995511,0.46153846,0.85714287,5.6919999,-5.6929998,0.15934645,0.1241876,0.7960484,0.69792306,0.16098185,0.20395158,0.30207697,0.042969726,358.41116,314.23138,72.480133,91.826729,136.0065,19.346598,7,1,6,0.15934645,0.1241876,1,7.1715999,0,42.310722,16.78553,50.935009,0,0,0,378.53207,0,2.7567475,14.41081,7.0856161,35.225109,67.720535,0,28.853958,352.43484,0,0,92.32,0.33281484,6.3923173,3.5706358,10.17894,450.23788,656.9549,9.4210396,0,367.02084,45.121613,20.786192,483.53098,4111,60,202,1
O=[N+]([O-])c1ccc(cc1)-c1nn(cc1-c1[nH]c(c(n1)-c1ccccc1)-c1ccccc1)-c1ccccc1,73.906654,2,3,3,34,58,2,5,37,30,86.70787,1.4949633,0,0,30,0,0,21,0,5,2,0,1.199261,-2.2228589,-0.64471179,0.70140338,2.2984309,-2.0778844,-0.53807992,0.80591482,2.4557109,-1.8825903,-0.49986199,0.85431087,2.6283762,28.173347,6,0.14285715,34,63,1,42,1,6,0.14285715,28,0,25.19166,19.652357,16.547005,19.915638,18.169836,11.783474,9.3420935,13.490731,0.7360186,14,-0.82790786,-0.38846087,0.081630476,2.7094169,-0.89024645,-0.26386139,0.16445385,2.8548474,-0.49110198,-0.21605732,0.19305076,3.0229104,27.183674,12.668774,6.1891732,17.567007,8.078536,3.908788,3.8355596,7,1,1,1,6.96,-10.80444,14.27874,1,1,34,0,6,6,3,5.6919999,-5.6929998,2.4091778,-2.4091778,0.11255381,0.14001077,47.881344,111.64294,17.890114,8.6190128,0,6.6995511,0,49.019615,159.31375,0,9.4210396,5.6825762,33.931049,0.13689101,0.89683217,0.57193083,0.088287808,0.10316783,0.42806917,0.014880025,403.78781,257.50491,39.750515,46.450066,192.73297,6.6995511,0.5,1,5.6919999,-5.6929998,0.15934645,0.1241876,0.7960484,0.69792306,0.16098185,0.20395158,0.30207697,0.042969726,358.41116,314.23138,72.480133,91.826729,136.0065,19.346598,7,1,6,0.15934645,0.1241876,1,7.1715999,0,42.310722,16.78553,50.935009,0,0,0,378.53207,0,2.7567475,14.41081,7.0856161,35.225109,67.720535,0,28.853958,352.43484,0,0,92.32,0.33281484,6.3923173,3.6367815,10.171048,450.23788,656.9549,9.4210396,0,367.02084,45.121613,20.786192,483.53098,4195,60,202,1
O=[N+]([O-])c1ccc(-n2nc(C)c(-c3[nH]c(c(n3)-c3ccccc3)-c3ccccc3)c2C)cc1,66.866653,2,3,3,28,54,2,5,33,26,82.704185,1.531559,0,0,26,0,0,21,0,5,2,0,1.2668647,-2.2534459,-0.63504624,0.69834697,2.3565807,-2.167845,-0.53807992,0.80591482,2.4713266,-1.9832007,-0.49986199,0.85431087,2.6577778,28.173347,5,0.13513513,28,58,1,37,2,5,0.13513513,29,0,22.949018,18.188255,15.082904,17.672998,16.024878,10.549523,8.1427345,11.420687,0.73706496,15,-0.82799417,-0.38845026,0.0798494,2.6949413,-0.89572805,-0.26386139,0.16445385,2.8242905,-0.49165833,-0.21605732,0.19305076,2.9980392,24.68371,10.947668,5.2593136,16.362705,7.1555233,3.4023166,3.5479913,7,1,1,1,5.5560002,-9.0360403,12.700765,1,1,28,0,5,5,2,4.9720001,-4.973,2.1669846,-2.1669846,0.12517597,0.15565977,54.519203,99.44973,11.190562,8.6190128,0,6.6995511,0,62.005161,122.54904,0,9.4210396,5.6825762,33.931049,0.13689101,0.88785696,0.56427717,0.095968492,0.11214302,0.43572283,0.016174527,367.75375,233.72575,39.750515,46.450066,180.47806,6.6995511,0.46666667,0.875,4.9720001,-4.973,0.18242157,0.1421677,0.81873465,0.58645165,0.150732,0.18126538,0.41354835,0.03053339,339.12302,242.91051,62.433765,75.080811,171.2933,12.647047,8,1,5,0.18242157,0.1421677,1,6.1214399,0,42.310722,16.78553,50.935009,5.513495,0,0,267.15945,0,69.408775,12.81461,7.0856161,35.225109,67.720535,5.513495,22.911634,247.00458,0,66.652031,92.32,0.35823497,6.2094536,3.6881018,9.8051615,414.20383,590.83936,9.4210396,0,330.98679,45.121613,20.786192,435.487,3211,55,180,1
O[C@H]1[C@H](O)[C@@H](O)CN[C@@H]1CO,23.536308,2,2,5,0,24,5,10,11,6,38.423607,1.6009837,0,0,6,0,0,13,0,1,4,0,2.5164242,-2.7536402,-0.62968642,0.70383656,2.7692208,-2.9808993,-0.75670266,0.55465364,2.5517602,-2.5228465,-0.52091724,0.78700894,2.985024,14.871691,1,0.090909094,0,24,0,11,4,1,0.090909094,24,0,8.4307213,6.0124688,3.7236147,3.7236147,5.1639023,3.5495496,1.8164966,1.8164966,0.8284952,6,-0.82923609,-0.40394068,0.15745395,2.4768035,-1.1551914,-0.56162268,-0.003420724,2.3114452,-0.52121574,-0.26375785,0.20419657,2.6764832,9.090909,3.5999999,1.7728531,9.090909,3.5999999,1.7728531,2.9752066,5,5,1,0,-2.7449999,1.30384,3.6972997,0,1,6,1,1,3,0,3.6199999,-3.6199999,1.8617972,-1.8617972,0.11279543,0.21129261,21.723097,48.594498,18.428871,0,41.296692,0,0,0,0,0,0,0,0,31.207052,0.55036497,0.19353186,0.19353186,0.44963503,0.80646813,0.25610319,88.746468,31.207052,31.207052,72.503746,130.04315,41.296692,0.5,1,3.6199999,-3.6199999,0.11049724,0.24861878,0.21161577,0.19353186,0.19353186,0.7883842,0.80646813,0.59485239,34.123089,31.207052,31.207052,127.12712,130.04315,95.920067,3,0,1,0.11049724,0.24861878,1,-2.9668,119.55166,0,23.387917,39.365837,0,0,0,0,0,0,3.6896901,0,101.54091,18.01075,23.387917,0,0,39.365837,0,92.949997,0.68403846,4.4594316,2.2551539,6.6253252,161.25021,196.95103,0,0,74.43309,0,59.95026,163.17299,146,16,52,0
O[C@H]1[C@H](O)[C@H](O)CNC[C@H]1CO,26.629894,2,3,5,0,27,5,10,12,7,42.127121,1.5602636,0,0,7,0,0,15,0,1,4,0,2.5935791,-2.6543219,-0.63231623,0.71820992,2.7689028,-2.8079996,-0.72432512,0.56192005,2.604681,-2.4397576,-0.5181874,0.81371647,2.9856629,17.058105,1,0.083333336,0,27,0,12,4,1,0.083333336,27,0,9.1378279,6.7195759,4.4307213,4.4307213,5.6639023,4.022676,2.2247448,2.2247448,0.80043286,6,-0.84220463,-0.40516731,0.15130532,2.5800967,-1.1534846,-0.54015678,-0.003411498,2.4515088,-0.52821028,-0.25885522,0.21180448,2.7805514,10.083333,4.296875,2.25,10.083333,4.296875,2.25,3.6105685,5,5,1,0,-2.579,1.22751,4.1729097,0,1,7,1,1,4,0,3.6199999,-3.6199999,1.8708862,-1.8708862,0.11224705,0.21091826,47.711578,46.088081,13.523942,0,41.296692,0,0,0,0,0,0,0,0,31.207052,0.59681469,0.17353897,0.17353897,0.40318531,0.82646102,0.22964634,107.3236,31.207052,31.207052,72.503746,148.62029,41.296692,0.5,1,3.6199999,-3.6199999,0.11049724,0.24861878,0.23719341,0.17353897,0.17353897,0.76280659,0.82646102,0.58926761,42.653858,31.207052,31.207052,137.17348,148.62029,105.96643,3,0,1,0.11049724,0.24861878,0,-2.7191999,119.55166,0,19.405949,57.805416,4.4107962,0,0,0,0,0,4.1465902,0,101.54091,22.421547,19.405949,0,0,57.805416,0,92.949997,0.65002245,4.5849624,2.263124,6.8976512,179.82735,221.38022,0,0,90.241585,0,59.95026,177.2,182,20,56,0
O[C@H]1[C@H](O)[C@H](N[C@@H]1CO)[C@@H](O)C,26.629894,2,2,5,0,27,5,10,12,7,42.127121,1.5602636,0,0,7,0,0,15,0,1,4,0,2.6007366,-2.6037619,-0.58089018,0.69554138,2.809505,-2.7999065,-0.70650768,0.53384471,2.6045794,-2.375613,-0.48135272,0.77183771,3.031445,17.058105,2,0.16666667,0,27,0,12,4,2,0.16666667,27,0,9.3009653,6.8827124,4.5938582,4.5938582,5.5745859,3.9871066,2.3189318,2.3189318,0.80043286,6,-0.82709879,-0.38452086,0.15958653,2.5595641,-1.1607484,-0.5162077,-0.003992939,2.4138258,-0.52652746,-0.25417665,0.20223397,2.7625592,10.083333,3.8062284,1.8595041,10.083333,3.8062284,1.8595041,3.1982892,5,5,1,0,-2.283,0.97662997,4.1460013,0,1,5,1,1,3,0,3.6199999,-3.6199999,1.8979188,-1.8979188,0.11062582,0.2072712,12.796158,60.910774,13.523942,0,41.296692,0,0,18.747677,0,0,0,0,0,31.207052,0.59377629,0.27988619,0.17484677,0.40622371,0.72011381,0.23137696,105.97855,49.954731,31.207052,72.503746,128.52756,41.296692,0.5,1,3.6199999,-3.6199999,0.11049724,0.24861878,0.34402034,0.17484677,0.17484677,0.65597969,0.82515323,0.48113289,61.401539,31.207052,31.207052,117.08076,147.27524,85.873703,3,0,1,0.11049724,0.24861878,0,-2.5783,119.55166,0,27.369884,20.926258,0,0,0,0,0,33.326015,4.1491899,0,101.54091,18.01075,27.369884,0,0,20.926258,33.326015,92.949997,0.65002245,4.5849624,2.3698092,6.881063,178.4823,221.38022,0,0,90.241585,0,59.95026,177.2,187,17,58,0
s1cc(nc1N\N=C/c1cc(ccc1)\C=N\Nc1scc(n1)-c1ccc(OC)cc1)-c1ccc(OC)cc1,79.287033,3,4,6,28,62,2,8,38,26,105.00536,1.6936349,0,0,28,0,0,24,0,6,2,2,0.91149861,-2.2570672,-0.62256247,0.69395292,2.2192435,-2.2445023,-0.53216273,0.81372917,2.4145048,-1.9650272,-0.48087454,0.91713607,2.5654004,38.588966,10,0.23809524,28,66,2,42,2,10,0.23809524,36,0,26.158279,22.292444,16.237604,19.087212,18.695335,13.340544,7.1188021,10.198639,0.77420217,26,-0.7916224,-0.43356174,0.082122505,2.4200935,-0.91455162,-0.32686353,0.19664413,2.5787849,-0.48348418,-0.21016169,0.273334,2.7562594,29.490931,15.290816,8.75,22.143999,11.386714,6.4782438,6.635458,8,2,0,2,11.451,-8.4628,15.47472,0,1,30,0,5,10,3,5.902,-5.9039998,2.6581054,-2.6581054,0.071656339,0.1308872,83.487144,150.48788,0,56.759262,0,0,0,70.108681,114.24626,0,7.7507091,30.207232,0,5.0075121,0.93202502,0.43879613,0.067974955,0.067974955,0.5612039,0,482.83994,227.32039,35.214745,35.214745,290.73428,0,0.5,1,5.902,-5.9039998,0.078278549,0.095697835,0.67180324,0.49803135,0.082936138,0.32819676,0.50196868,0.24526064,348.03079,258.00748,42.965454,170.02388,260.04721,127.05842,13,0,5,0.078278549,0.095697835,1,6.8428001,21.999775,69.347519,34.428715,0,6.37115,104.09375,0,255.23488,0,74.043724,15.70794,0,88.896851,0,16.858006,48.662594,243.35023,0,167.75183,93.019997,0.32014427,6.3923173,4.4060764,10.139466,518.05469,698.36023,35.214745,18.842079,375.25943,66.932259,54.056824,540.672,6457,53,196,0
s1c(cnc1N\N=C\c1ccc(cc1)\C=N\Nc1scc(n1)-c1ccc(OC)cc1)-c1ccc(OC)cc1,79.287033,3,4,6,28,62,2,8,38,26,105.00536,1.6936349,0,0,28,0,0,24,0,6,2,2,0.87553322,-2.2588484,-0.64215273,0.70233911,2.2182035,-2.2444909,-0.53807992,0.80591482,2.4291632,-1.9650193,-0.49986199,0.86789912,2.5686393,38.588966,10,0.23809524,28,66,2,42,2,10,0.23809524,36,0,26.158279,22.292444,16.237604,19.087212,18.695335,13.280402,7.1188021,10.198639,0.77420217,27,-0.79133147,-0.430518,0.082169876,2.4093678,-0.91408986,-0.30773458,0.16764396,2.5735784,-0.48343408,-0.21411876,0.22625588,2.7466445,29.490931,15.290816,8.75,22.143999,11.386714,6.4782438,6.635458,8,2,0,2,11.332,-8.4628,15.478304,0,1,30,0,5,10,3,5.8049998,-5.8070002,2.659884,-2.659884,0.074084923,0.13079967,100.23306,143.78833,0,56.759262,0,0,0,62.038376,112.2702,0,7.7507091,24.524654,5.6825762,5.0075121,0.93202502,0.41940364,0.067974955,0.067974955,0.58059633,0,482.83994,217.27403,35.214745,35.214745,300.78064,0,0.48148149,0.9285714,5.8049998,-5.8070002,0.079586565,0.097296365,0.67180324,0.47863886,0.082936138,0.32819676,0.52136111,0.24526064,348.03079,247.96111,42.965454,170.02388,270.09357,127.05842,14,0,5,0.079586565,0.097296365,1,6.8428001,21.999775,69.347519,34.428715,0,6.37115,104.09375,0,255.23488,0,74.043724,15.70794,0,88.896851,0,16.858006,47.264248,244.74858,0,167.75183,93.019997,0.32014427,6.3923173,4.4698453,10.125443,518.05469,698.36023,35.214745,18.842079,375.25943,66.932259,54.056824,540.672,6713,53,196,0
O(C)c1ccc(cc1)C(=O)N1c2c(-c3c(c4c(N(C)C(=O)C4=O)cc3)C1CC(OC)=O)cccc2,69.201447,3,4,5,18,57,0,5,35,23,88.475494,1.5522017,0,0,27,0,0,22,0,2,6,0,1.5105495,-2.5584986,-0.57229984,0.62124866,2.5946176,-2.5339971,-0.48324814,0.70894468,2.6699219,-2.2690516,-0.38682157,0.79509246,2.8867111,35.674553,5,0.12820514,18,61,4,39,3,6,0.15384616,39,0,24.852642,19.401876,16.057961,18.283728,16.866611,11.000959,7.3598781,10.082483,0.7678414,13,-0.82395905,-0.44626895,0.053779617,2.9041333,-1.0089616,-0.33217525,0.13524064,2.9972193,-0.49129069,-0.20223208,0.17366539,3.2034996,26.60092,11.00654,4.7074094,18.56181,7.5924463,3.2202435,4.0265584,8,0,1,0,3.4990001,-6.6879802,12.832086,0,1,26,0,5,4,2,5.6700001,-5.671,2.8188357,-2.8188357,0.10609962,0.12342397,98.978012,108.425,0,0,0,49.066082,0,77.946503,49.019615,0,0,0,54.267685,5.0075121,0.75527734,0.42068431,0.13389158,0.24472268,0.57931572,0.1108311,334.36914,186.24132,59.275196,108.34128,256.46909,49.066082,0.46153846,0.85714287,5.6700001,-5.671,0.11622575,0.10051137,0.58274925,0.41569561,0.13389158,0.41725072,0.58430439,0.28335914,257.98917,184.03278,59.275196,184.72124,258.67764,125.44604,7,0,5,0.11622575,0.10051137,0.65714288,3.8814001,17.248516,23.950642,58.724319,0,57.281158,103.66492,0,182.80299,22.850374,10.756924,12.8907,106.44875,10.999887,6.2486277,18.782122,11.884645,195.30025,23.950642,103.66492,93.220001,0.34185782,6.2854023,3.3886194,10.028666,442.71042,612.73199,56.771439,0,318.70963,51.569836,56.771439,470.48099,3210,69,194,0
O1[C@H]2[C@@H](OC1(C)C)[C@@H](O[C@@H]2Cn1nnc(c1)C(OCC)=O)OC,46.754654,2,3,7,5,44,0,7,23,11,74.408691,1.6911067,0,0,14,0,0,21,0,3,6,0,1.5635852,-2.5418615,-0.23005243,0.19903964,2.8438683,-2.6396909,-0.1630625,0.2151003,2.7126415,-2.3261163,-0.008466166,0.39608493,3.0332468,35.475346,5,0.2,5,46,1,25,4,6,0.23999999,40,0,16.61252,13.592095,9.8009653,10.085422,10.930984,7.5439949,3.6540303,3.8569367,0.81047142,12,-0.81433779,-0.36256447,-0.10459755,2.7345223,-0.94037992,-0.27091095,-0.037,2.6763492,-0.5310213,-0.12196879,0.056307398,2.9319949,17.811199,7.0869246,3.8194444,15.370821,6.0726795,3.2552772,4.058351,9,0,1,0,0.48100001,-1.5563999,7.9242992,0,1,14,1,3,5,1,4.1869998,-4.1869998,2.4394376,-2.4394376,0.12937146,0.14427258,63.386131,96.074165,14.714787,18.963003,0,0,14.708499,56.243034,13.159503,9.4210396,0,0,13.566921,12.518781,0.86956537,0.33543503,0.083405957,0.13043465,0.66456497,0.047028691,271.96167,104.90928,26.085701,40.794201,207.84659,14.708499,0.5,1,4.1869998,-4.1869998,0.19250059,0.13613565,0.48765093,0.20914766,0.20914766,0.51234907,0.79085231,0.30320141,152.51569,65.412163,65.412163,160.24017,247.3437,94.828011,6,1,3,0.19250059,0.13613565,1,0.61260003,0,42.725529,82.931892,20.926258,26.618963,35.383869,0,17.214357,0,118.41763,7.5678501,78.861656,34.980064,0,30.689198,0,35.653934,28.671722,135.36191,93.93,0.45137304,5.643856,3.3834033,8.7373686,312.75586,403.8847,46.162487,0,218.61638,33.029301,46.162487,327.33701,1250,33,124,1
O1[C@](CCC1=O)(C)[C@H]1CC(=O)[C@]2(C3=C([C@@]4([C@@H](CC3=O)C(C)(C)C(=O)CC4)C)C(=O)C[C@]12C)C,75.00296,3,4,5,0,67,0,5,33,22,89.5625,1.3367537,0,0,27,0,0,34,0,0,6,0,1.5935385,-2.8615813,-0.39975545,0.21242906,2.9429755,-2.8339326,-0.30782619,0.22234757,2.9555154,-2.6168571,-0.1671118,0.39837614,3.1866724,43.875038,1,0.027027028,0,71,6,37,4,1,0.027027028,65,0,24.353006,20.553938,18.104448,18.645901,15.126352,12.228494,10.799624,11.477799,0.73953897,13,-0.77987927,-0.42761761,-0.12330166,3.4408495,-0.85969079,-0.33474925,-0.037,3.4703214,-0.53951335,-0.20565382,0.035846662,3.6701584,24.68371,7.2785797,2.9384756,20.867535,6.1194139,2.4605987,3.8696084,6,0,1,0,2.3069999,-3.9932799,12.107576,0,1,25,0,5,1,2,3.5280001,-3.5280001,2.1191766,-2.1191766,0.1239938,0.14558573,192.94678,0,16.917038,16.917038,0,14.708499,0,54.89798,74.990707,0,0,0,67.834602,2.503756,0.80746275,0.45329323,0.15923874,0.19253725,0.5467068,0.033298515,356.66953,200.22705,70.338364,85.04686,241.48935,14.708499,0.46153846,0.85714287,3.5280001,-3.5280001,0.18679139,0.16156463,0.7308659,0.16923854,0.15923874,0.26913407,0.83076143,0.10989535,322.83545,74.75544,70.338364,118.88094,366.96097,48.542576,7,1,5,0.18679139,0.16156463,0,3.9375,0,30.495909,130.31097,0,8.8215923,6.37115,0,0,132.07884,199.95609,11.8952,130.31097,0,8.8215923,6.37115,0,132.07884,30.495909,199.95609,94.580002,0.35823497,6.2094536,3.3116093,9.8380718,441.7164,614.65729,67.834602,0,295.94431,51.046333,67.834602,454.56299,2582,80,204,0
O1c2c(C(=CC1=O)c1cc(O)c(O)cc1)c(O)cc(OC)c2,40.973515,2,2,5,12,34,3,8,22,15,50.444412,1.4836591,0,0,16,0,0,12,0,0,6,0,1.7583954,-2.3129179,-0.77171266,0.80820763,2.3308849,-2.2612803,-0.7116217,0.81418592,2.5043161,-2.0098321,-0.59536403,0.96828711,2.6372738,17.908484,2,0.083333336,12,36,2,24,2,2,0.083333336,22,0,15.853006,11.530487,8.9641018,10.438793,10.490402,6.3656502,4.4700847,6.2491498,0.81190056,11,-0.78786016,-0.48576832,0.18440402,2.4634075,-0.91165727,-0.39800203,0.15876453,2.6249564,-0.48351538,-0.25321066,0.29497421,2.7542646,16.84375,6.8571429,3.4404707,12.302628,4.9272084,2.442934,2.7553458,6,3,1,0,3.02,-3.51302,7.6377792,0,1,17,1,3,2,0,3.7019999,-3.704,2.0721633,-2.0721633,0.14099543,0.1732773,39.461102,63.764034,16.917038,0,30.972517,14.708499,0,53.436695,12.254904,0,0,0,16.070677,25.806377,0.67973417,0.39345962,0.15317595,0.32026586,0.60654038,0.16708991,185.83377,107.56865,41.877052,87.558067,165.8232,45.681019,0.45454547,0.83333331,3.7019999,-3.704,0.19070773,0.15388769,0.58829886,0.43020675,0.15317595,0.41170111,0.56979322,0.25852516,160.83612,117.61502,41.877052,112.55573,155.77682,70.678673,6,0,3,0.19070773,0.15388769,1,1.97999,98.155457,7.7454643,23.862217,3.185575,6.37115,35.383869,0,105.85911,0,26.21714,7.6082401,23.862217,98.155457,3.185575,32.588291,0,105.85911,7.7454643,35.383869,96.220001,0.46637034,5.5849624,3.0995891,8.6474476,273.39185,369.83099,16.070677,0,179.42761,17.212255,56.771439,300.26599,984,38,118,0
O1c2[nH]nc(c2C(C(C#N)=C1N)c1ccccc1OCc1ccccc1)C,54.966274,3,4,4,17,45,3,7,27,18,69.836075,1.5519128,0,0,21,0,0,18,0,4,2,0,1.4935371,-2.419539,-0.64519447,0.65406775,2.4858384,-2.4491682,-0.54261369,0.75140542,2.5911498,-2.1462228,-0.44643858,0.8300814,2.7550321,24.169725,4,0.13333334,17,48,1,30,2,5,0.16666667,29,1,18.802753,14.768884,11.98061,13.974327,13.185872,8.5681553,6.4576125,8.8601732,0.73740071,11,-0.81706166,-0.40655732,0.067944169,2.6524003,-1.3397895,-0.30829683,0.15829422,2.7716324,-0.48097301,-0.21498002,0.1996666,2.929395,20.280001,9.212018,4.3022122,13.74688,6.1425576,2.8337235,3.1274447,6,3,1,0,3.7360001,-5.16642,10.31182,0,1,22,1,4,5,0,4.6469998,-4.6479998,2.0744152,-2.0744152,0.092059448,0.16380906,19.270084,99.536659,30.187557,21.568544,0,0,0,35.419662,98.03923,0,27.163528,0,13.030231,2.503756,0.95519722,0.50806642,0.044802781,0.044802781,0.49193358,0,331.18527,176.1564,15.533986,15.533986,170.56284,0,0.45454547,0.83333331,4.6469998,-4.6479998,0.10587475,0.19363166,0.70782816,0.49290597,0.10474874,0.29217184,0.50709403,0.1874231,245.41765,170.89998,36.318405,101.3016,175.81926,64.983192,6,0,4,0.10587475,0.19363166,1,3.7817039,54.896965,16.663008,16.663008,47.661102,12.313473,8.0001755,4.4107962,158.78867,0,64.310303,10.00431,0,69.722137,16.663008,51.38422,32.897186,179.71492,0,33.326015,96.949997,0.41024774,5.9068904,3.3156354,9.2452879,346.71924,486.03287,20.246246,17.742489,219.94414,48.702324,56.830814,358.401,1755,45,144,0
S(CC(=O)c1ccc(N)cc1)c1nc2[nH]c3c(c2nn1)cccc3,47.79031,3,5,5,19,37,3,8,24,15,63.54755,1.7175013,0,0,17,0,0,13,0,5,1,1,1.2296466,-2.273912,-0.68793344,0.68632144,2.3349626,-2.3451912,-0.61577314,0.72417098,2.377399,-1.9566559,-0.47884199,0.91117036,2.6587603,20.089691,4,0.14814815,21,40,1,27,3,4,0.14814815,18,0,16.518297,13.377893,9.3259087,10.982763,11.70351,8.3178949,4.7522707,6.6910715,0.79805332,14,-0.82900292,-0.45581609,0.081886247,2.3811085,-1.334276,-0.36520711,0.16445385,2.4962764,-0.42320985,-0.21605732,0.28142369,2.7076485,17.415638,7.7091413,3.9077277,12.216494,5.3169971,2.6624467,2.706461,6,3,1,0,4.01406,-6.5937099,9.4270802,1,1,21,1,4,4,0,4.2859998,-4.2870002,1.8685086,-1.8685086,0.11324476,0.1807166,19.647402,51.500015,23.937576,28.268095,13.166624,0,0,61.274521,56.52533,18.842079,0,5.6825762,13.566921,6.7880106,0.8689698,0.54371625,0.087024003,0.13103023,0.45628375,0.044006221,259.99503,162.67944,26.037508,39.204132,136.51971,13.166624,0.5,1,4.2859998,-4.2870002,0.16845544,0.20993702,0.56763774,0.56565034,0.21558656,0.43236226,0.43434969,0.21677572,169.83673,169.2421,64.503311,129.36243,129.95705,64.859108,7,1,4,0.16845544,0.20993702,1,3.0632999,32.897186,55.799156,16.78553,17.233564,27.047791,0.69307917,0,149.72202,0,34.976288,9.5099602,23.862217,50.111546,17.478609,3.185575,11.333296,174.04266,22.921175,32.21954,97.550003,0.44886449,5.7548876,3.5693636,8.8300714,299.19916,420.26141,32.409,17.742489,188.52887,32.815708,61.516644,335.39099,1504,37,130,0
